0.00884171,7.27912,9.53229,0
1.81499,-0.972809,3.57167,0
1.07233,-0.387388,4.28993,0
1.17962,-2.54963,2.93566,0
1.9521,-0.495483,3.14391,0
0.0639164,-1.52139,2.9987,0
1.34059,-2.2388,3.94628,0
2.19051,3.72957,-0.0676832,0
2.38521,-0.780674,2.96667,0
-1.90328,9.07092,8.99148,0
0.902071,-1.52263,1.13067,0
0.904288,4.37244,3.22084,0
1.07038,4.68583,0.254466,0
2.09573,3.33521,3.2885,0
-1.08285,7.90721,7.80582,0
0.529906,-2.82158,2.31256,0
0.0812807,-2.47063,1.76385,0
1.44525,-1.783,1.68233,0
-2.15704,8.97228,8.36792,0
0.402726,3.92011,2.3469,0
0.320276,5.54592,0.586711,0
-2.37654,7.83379,10.1624,0
-0.36578,0.732949,4.21306,0
-2.37267,8.68422,9.65299,0
1.81399,2.81368,0.985053,0
-0.125926,5.38237,1.53653,0
1.50831,-0.835191,3.28718,0
0.291987,-1.47418,4.8616,0
1.16629,-2.09871,3.40354,0
2.0441,4.57538,2.67457,0
-0.553599,3.59845,-0.135856,0
-1.40528,6.59229,9.68254,0
1.06553,-2.45381,2.04172,0
1.3612,-1.28842,1.23944,0
-0.263748,7.99341,10.1414,0
-0.113472,-1.30529,3.25391,0
0.214869,6.27892,3.1612,0
0.57844,-1.82491,3.04057,0
2.10103,4.41585,2.57441,0
0.765325,3.32893,2.75448,0
2.54582,-0.887304,0.604619,0
2.75379,4.80727,2.06219,0
-1.4734,6.91383,8.20341,0
1.28701,-0.790545,4.24617,0
1.0776,-2.27266,2.42068,0
-1.44858,4.55652,2.10131,0
-0.366887,5.72929,2.28385,0
0.93988,-1.35707,3.74114,0
-2.41614,8.52241,9.96158,0
0.186306,3.83295,1.02221,0
-0.888644,9.67124,8.09249,0
-3.21941,7.28169,9.13868,0
0.390447,5.24135,1.80066,0
0.438834,4.61612,2.09904,0
-0.574788,8.31525,9.24948,0
0.770986,-2.09385,2.23663,0
-1.6708,8.26039,11.5843,0
-0.396868,-2.36272,4.07114,0
-0.147817,-2.33347,4.9341,0
0.290451,4.52251,2.62031,0
0.962643,4.0276,2.11061,0
-0.317364,4.98081,2.47932,0
1.06494,-0.41349,4.72433,0
0.459302,3.64295,2.36067,0
-1.04871,7.32208,8.863,0
-2.23726,8.63228,8.91595,0
2.68305,-1.16986,1.80827,0
2.28376,-1.82133,1.41131,0
3.57715,3.99905,1.47213,0
1.88355,-2.05825,4.82831,0
2.02641,4.27172,2.00753,0
0.386274,0.534995,2.82083,0
0.478197,3.9409,2.31923,0
0.202683,3.60777,1.64291,0
1.553,3.35786,1.74396,0
1.6524,-3.54303,4.55855,0
-0.162739,9.70805,10.2839,0
-1.93792,8.98405,8.04557,0
-0.368431,7.15004,8.42897,0
1.47511,-1.99766,2.2141,0
-0.542123,7.75289,8.0582,0
3.0762,-3.37748,3.36705,0
-0.889601,7.47076,8.39574,0
2.71652,3.9397,3.39922,0
1.63404,-0.788143,3.35942,0
1.89306,-0.907457,1.04459,0
0.861371,6.04683,1.73339,0
-0.333093,-3.32461,1.78081,0
0.230199,2.92044,1.76788,0
-1.09669,-3.10123,2.39775,0
0.482276,4.31842,0.448801,0
2.24239,3.79791,4.60047,0
-0.181814,7.70617,8.96852,0
1.79072,-1.54323,0.945684,0
1.17403,-1.53415,1.50905,0
-0.498342,-0.772105,2.49786,0
-0.206624,-0.86623,5.04901,0
1.55607,2.95005,1.33574,0
1.15893,-2.58628,2.37026,0
2.67274,-0.850572,3.8085,0
0.0809294,8.25589,10.4836,0
-2.19561,7.61043,7.64324,0
0.0481109,5.79451,2.25077,0
2.41034,-2.61601,4.79164,0
1.39493,-2.52903,2.85747,0
1.48749,2.82547,1.24866,0
3.10046,-1.83149,4.29355,0
1.39562,-1.78462,2.14453,0
0.461825,4.61657,3.61978,0
1.21442,5.93484,8.50833,0
2.15293,-1.65812,3.27714,0
0.477381,-3.86954,2.24338,0
-2.29344,7.89839,11.4543,0
0.787498,2.31481,1.78358,0
0.136186,3.32382,2.32747,0
1.20954,4.57447,1.81086,0
0.0888198,8.08879,10.1163,0
-0.968298,6.23121,10.1366,0
-0.927624,8.22302,9.74527,0
-1.31137,3.75231,3.26289,0
1.3367,4.71194,0.114552,0
-1.40674,7.66766,10.4105,0
-3.04745,7.14893,9.27463,0
0.616218,7.23319,8.18986,0
0.792767,4.6961,2.2969,0
1.61971,-3.28879,3.92959,0
-0.0441015,-1.40677,4.12022,0
-0.827776,-2.46268,2.12607,0
2.04773,-0.792532,4.29286,0
1.1088,-1.58071,2.01386,0
0.427707,-1.35471,3.39668,0
2.30011,-2.04523,1.32809,0
0.797353,4.10028,2.45196,0
-2.81198,9.23651,11.9969,0
1.02617,3.36826,2.34266,0
0.943233,5.50506,1.97166,0
0.767141,4.90836,0.312209,0
0.621203,-1.18266,2.76579,0
0.139226,-1.10363,2.8314,0
0.504666,6.11614,-0.23887,0
-0.112847,-1.73588,3.81541,0
2.18936,5.44851,3.73367,0
1.54881,-0.990718,2.76339,0
-1.69999,8.16289,9.37844,0
-1.07966,7.81471,10.7583,0
1.06648,-2.08323,2.10047,0
0.883754,-1.48619,3.84271,0
0.668905,3.93726,3.17498,0
-0.953256,-2.02075,2.42057,0
1.66744,2.39795,2.33731,0
2.06315,-1.29113,3.30179,0
-0.149736,-1.64196,3.16688,0
1.13826,4.83883,2.88586,0
1.31352,-2.53727,2.68585,0
-3.11858,8.4275,7.97275,0
0.857654,3.49567,1.33636,0
2.88517,4.98977,0.435514,0
0.106131,5.85836,2.46976,0
-1.99012,8.28582,10.4845,0
-2.05578,7.36467,10.482,0
-0.210483,5.67604,9.42232,0
-2.28629,7.10043,10.3738,0
-0.659534,8.15082,9.62364,0
-0.135215,0.0773987,0.848619,0
2.12571,2.89546,2.15158,0
2.0199,3.54284,1.96984,0
2.16354,3.36257,1.92704,0
0.718606,4.35416,0.675057,0
-0.346726,7.83833,8.33956,0
-0.857859,7.767,7.85213,0
-0.629579,-0.161566,2.79699,0
0.406753,4.47917,1.59276,0
0.369783,6.19424,8.74327,0
0.561943,-0.735409,2.45221,0
0.684944,-1.56261,3.7275,0
0.780853,3.03919,2.9122,0
-0.421773,3.28674,0.965897,0
-0.161349,-2.75041,2.89816,0
0.489607,8.40033,9.12704,0
1.43906,4.16078,2.31752,0
-0.966811,9.10313,8.79294,0
0.356954,-1.92909,1.60987,0
-0.134579,-0.412743,3.16266,0
2.28017,-1.01201,4.55861,0
0.059954,-2.96718,2.69266,0
0.785614,4.75242,1.06284,0
-1.28307,8.12367,10.5906,0
1.19479,5.61855,2.33747,0
1.53671,-1.75487,3.03048,0
1.02317,3.27154,2.45845,0
2.48415,3.38045,2.71405,0
1.04181,4.71426,0.886337,0
0.970501,3.32109,1.25111,0
-0.712929,6.36672,7.91283,0
-0.192843,6.72775,11.6592,0
-1.03844,0.0712995,3.41141,0
1.07476,-0.470664,5.18724,0
1.40317,4.29094,1.70302,0
1.36282,3.90443,2.73065,0
-1.78571,8.51824,8.07233,0
-0.254471,-2.57719,3.77069,0
-1.77056,6.64648,11.432,0
0.598576,8.41103,8.16783,0
-2.6958,8.01153,9.61654,0
0.148685,3.72896,2.03452,0
0.0916679,-0.559554,2.60609,0
1.88998,3.631,2.18859,0
-0.052083,8.57422,7.82187,0
0.0820113,5.98908,10.3527,0
-0.0146332,5.32167,2.39685,0
0.629617,-0.98898,2.06672,0
0.82757,-1.82535,2.90344,0
0.85252,-1.09941,2.17369,0
0.373571,3.92426,0.907633,0
0.105746,-1.74681,3.20602,0
-1.60606,7.21822,10.0117,0
-1.30456,6.86667,9.54508,0
2.05708,4.7881,2.63441,0
2.74633,-2.26307,3.19841,0
1.63749,4.92829,3.24518,0
0.944547,-0.641509,1.27715,0
-0.784833,-2.41413,2.71867,0
1.50345,-4.09961,4.31227,0
1.06638,3.30622,1.25523,0
0.368428,-0.016084,2.54066,0
-0.773443,4.93199,3.10089,0
-0.762037,7.60557,9.29855,0
-2.13576,6.85527,11.9706,0
0.301248,4.171,2.67507,0
1.64081,-1.66415,2.30986,0
1.17909,-0.969495,3.34806,0
1.25147,3.34303,2.43219,0
-0.633473,7.92111,8.60477,0
2.89109,-2.94882,1.97479,0
2.02135,2.63136,2.62373,0
-0.240837,4.46327,0.34058,0
0.727774,3.8243,1.21381,0
0.987261,5.08749,2.71739,0
-0.106593,-1.08832,3.04477,0
-1.42958,7.03658,8.73099,0
2.76744,4.47479,0.329596,0
-1.57728,-1.59036,3.24866,0
-2.67058,8.11029,7.51643,0
-1.69963,6.9484,9.1762,0
-0.109771,8.81315,9.29847,0
1.1321,-3.63263,3.53482,0
-0.287202,7.34763,8.32338,0
-1.66598,7.06995,8.05246,0
0.593784,4.99545,2.40915,0
1.49902,4.55784,-0.121749,0
1.46582,-1.13841,2.95348,0
3.06071,5.81726,-0.0455572,0
2.02969,-1.83566,4.53911,0
-1.53603,7.72999,10.5959,0
0.166839,7.0621,8.41754,0
-1.92897,7.00851,8.9287,0
1.61225,0.158381,4.57563,0
0.351123,7.28711,8.35946,0
-0.284721,7.30647,10.4515,0
0.0754733,-2.1535,2.02639,0
0.0459663,5.19277,3.75073,0
-0.690632,8.81293,7.80427,0
1.09299,-2.76398,1.80054,0
-1.37626,7.21118,10.9519,0
1.37353,-1.81146,4.06116,0
0.833515,-1.80564,2.01709,0
0.83925,5.29121,1.33672,0
0.645348,-2.44026,3.99611,0
2.81157,3.46385,1.27484,0
-1.86347,7.1892,8.21816,0
-0.886441,-0.50977,3.28134,0
0.0668544,4.89469,2.26173,0
-1.95676,8.65719,10.628,0
2.08389,4.48003,1.11491,0
1.82134,3.7196,1.52527,0
2.40352,-1.01324,3.36552,0
-0.938138,4.37702,2.80496,0
0.147936,-0.325578,4.15766,0
2.04052,5.45512,1.28281,0
2.79797,-1.80574,1.92069,0
0.490594,4.25209,2.62232,0
0.858695,4.67691,1.66924,0
-2.11886,8.29285,9.4087,0
-2.32254,8.77884,9.61667,0
0.606354,5.25341,2.03597,0
-0.834037,5.83461,2.02202,0
-0.538509,-1.37559,3.03626,0
-2.36051,6.25201,8.52338,0
-1.49727,9.22398,8.59536,0
1.06733,5.12817,1.75566,0
-1.5642,8.42854,10.2462,0
0.278386,4.19109,1.047,0
0.730909,-1.43445,0.746645,0
-0.0138901,6.17618,1.81419,0
-0.334632,-2.30899,1.58269,0
0.643213,4.35115,3.51801,0
1.44738,-1.3846,2.87937,0
0.198583,8.94704,10.913,0
-2.23478,7.14604,9.54494,0
-0.265661,7.00269,9.44541,0
0.827743,2.72921,1.55958,0
0.79329,-2.12038,2.04744,0
1.40068,5.3931,1.67108,0
1.62748,3.17329,1.27792,0
0.921805,2.49251,1.42409,0
-0.990679,9.55455,9.80954,0
1.92831,3.67284,0.63499,0
-0.346986,7.72234,9.1868,0
2.2686,3.36503,0.842735,0
-2.20186,7.0912,8.08972,0
1.01171,3.82589,2.67896,0
1.73748,-1.04143,0.693467,0
-0.805165,7.03858,8.99714,0
3.75772,-1.88242,4.28464,0
1.06886,3.02766,2.68989,0
1.82898,-3.35302,1.6269,0
2.92503,-1.19255,3.48928,0
-0.0846208,4.35826,1.95099,0
1.80656,0.285159,2.6614,0
-0.719647,8.06129,10.4953,0
-1.50207,9.03477,9.8063,0
-0.11318,8.35836,9.22952,0
-0.091818,-2.66102,2.79612,0
-0.660813,9.41122,9.72237,0
-0.505174,7.39458,9.83562,0
1.02639,-3.50242,2.74293,0
-0.909595,9.16306,9.1592,0
0.569085,-1.48709,3.46053,0
-1.35782,5.83847,8.2991,0
0.717793,8.82218,9.55447,0
-0.176639,5.24482,1.02674,0
0.673537,-1.90518,2.48406,0
-0.981459,8.85027,8.79987,0
2.98364,-1.29414,3.79167,0
-1.79444,8.53864,8.11874,0
1.60975,2.28453,2.54803,0
0.67017,5.20573,2.88765,0
-1.34905,8.83261,8.56412,0
0.794688,5.71399,1.6808,0
1.39454,0.1171,3.46152,0
1.28912,-2.00567,1.32972,0
-2.65802,7.85952,9.23873,0
0.0881984,3.7587,2.6638,0
1.70823,3.75234,1.30313,0
-2.01209,6.69965,9.40273,0
2.5113,4.87023,2.20453,0
0.88669,-0.451019,3.52143,0
-0.275565,-2.50038,3.66619,0
-0.205329,7.66637,10.8269,0
1.20347,-2.55301,2.82244,0
1.02962,5.3346,0.778279,0
-0.498094,7.22575,11.1105,0
1.34192,4.22986,1.56175,0
0.815574,-1.0789,2.51834,0
1.8282,5.67477,2.32934,0
0.701822,0.236364,2.39589,0
1.01109,4.30423,2.21647,0
-0.886331,-3.01579,2.34244,0
-1.08935,9.42962,9.10813,0
0.506123,5.06361,1.77227,0
1.38008,3.26376,3.30865,0
0.994209,2.01831,0.576422,0
-1.15843,6.83045,9.77305,0
1.58737,3.42642,0.43418,0
-0.245431,6.81596,9.59806,0
-2.11639,5.89112,8.19892,0
-0.901601,8.81182,9.18943,0
1.65965,4.06886,2.97567,0
-1.28071,8.26892,10.4462,0
1.00376,-1.93335,1.6288,0
-0.629124,3.59627,-0.0938369,0
-0.375113,7.33205,8.11076,0
-1.05447,8.52677,9.92362,0
-1.91208,6.6276,9.717,0
0.687647,5.35177,2.30523,0
1.91365,4.92553,0.374398,0
2.15252,-0.115609,3.04943,0
-1.2125,9.75658,8.45722,0
-1.51223,5.88733,9.0558,0
1.79574,4.82578,3.25253,0
-1.16577,5.4753,2.12874,0
-1.13025,6.00616,9.06009,0
0.850784,-2.27012,1.11261,0
-0.91156,8.47342,9.46125,0
-0.563269,8.83557,8.71064,0
-0.727146,-3.36907,2.28785,0
-0.00317412,-1.58811,1.0251,0
0.927992,-1.22558,1.85266,0
-0.310434,6.56182,8.88751,0
1.44684,-1.44302,4.59465,0
1.44084,-1.95681,4.65011,0
-1.69488,5.58235,8.29403,0
-0.828467,-1.85588,2.59876,0
-1.22435,7.81754,10.3635,0
-2.28377,8.33021,9.19634,0
1.18128,5.51515,-0.114156,0
0.812693,3.67681,3.70177,0
0.532086,-1.89913,1.92595,0
0.863204,3.99419,1.99808,0
-0.181113,3.69487,1.05308,0
-1.19916,7.74028,9.9929,0
1.39017,5.50111,3.93862,0
-2.06399,0.583396,3.49855,0
1.82673,5.094,2.16599,0
-1.0419,-1.13058,2.41444,0
-0.527089,5.50525,8.03184,0
0.812016,4.96042,1.25407,0
0.280159,-1.28043,3.14814,0
0.884018,-2.16448,4.15499,0
1.42499,2.02222,1.26646,0
1.46896,-2.23657,4.94127,0
-0.168536,4.25133,2.60991,0
